,year,month,time,CGR,tmp_cru,pre_cru,pre_gpcc,tws_grace,nina34,nina3,nina4,eruption
1985-06-01,1985,6,1985-06-01,-0.01745054793382661,-0.05231196393182454,-1.2192662821722695,-0.41595700872519076,2.9572178723436013,-0.6267769141360051,-0.5627688385617959,-0.5514175330440967,0
1985-07-01,1985,7,1985-07-01,-0.8318778399911244,-0.07587145575480708,-1.5582707208429438,-0.6655339616486864,3.72340604421952,-0.6471569076399165,-0.5901312685114488,-0.5629951871665487,0
1985-08-01,1985,8,1985-08-01,0.036226007673845484,-0.07878408811384525,-0.9151496480905452,-0.1696624739667848,4.77861231646173,-0.6742181126497697,-0.6300192749088146,-0.5604319686922263,0
1985-09-01,1985,9,1985-09-01,0.7978286226375066,-0.08037777819305537,-1.0997809217511232,-0.15232044462911698,5.578062907160847,-0.7046146709358225,-0.6740764556790881,-0.556203165846394,0
1985-10-01,1985,10,1985-10-01,-0.037902202436773,-0.09819290775652134,-0.8010757773356485,-0.14219941838345238,6.191073551839281,-0.6900004709813473,-0.6856127575226703,-0.5286172659425973,0
1985-11-01,1985,11,1985-11-01,-0.19220176828776658,-0.08467974877687591,-0.5354767222601259,0.4828949556087496,6.857008995121958,-0.6220680195037234,-0.6621751343748732,-0.4827241883396285,0
1985-12-01,1985,12,1985-12-01,-0.8362345269636502,-0.08633705428577308,-0.06996380915796915,0.18033378982847703,7.504787762343275,-0.5449582401999202,-0.6178833064911138,-0.4243074484066549,0
1986-01-01,1986,1,1986-01-01,-0.4580358910781853,-0.13350468016294725,0.21632167765502758,1.0242344047394982,8.44401932993252,-0.5036972792701043,-0.5802845811584093,-0.39258380763680795,0
1986-02-01,1986,2,1986-02-01,-0.9531380011717938,-0.10024756429987042,0.06591973232028045,0.8244546112904974,9.107444178294672,-0.5032723094775141,-0.5501888329272033,-0.3533617314203733,0
1986-03-01,1986,3,1986-03-01,-2.5127372186589376,-0.12771527322744966,0.05970470057367086,0.7759484152432392,9.900431517354258,-0.4728102271619623,-0.5166910180826292,-0.2832324767729241,0
1986-04-01,1986,4,1986-04-01,-0.6861403959482704,-0.08574517460368249,-0.2854189677088579,0.8392454822945237,10.017752634072158,-0.40239072668922965,-0.4616012277368934,-0.21734702506867945,0
1986-05-01,1986,5,1986-05-01,-0.6059760723245786,-0.07659397687467041,-0.5923102060947135,0.4183931628886449,9.704028015896036,-0.3611274942682893,-0.42315724940424204,-0.16393818345146027,0
1986-06-01,1986,6,1986-06-01,-0.4194798125371103,-0.055171091223081364,-0.13533241209040522,0.5094891985850635,9.557779004960732,-0.3115475851638632,-0.376407372003316,-0.10138992905642971,0
1986-07-01,1986,7,1986-07-01,-0.38191574097917114,-0.041351335007057954,-0.2231081882605772,0.3954618786201461,9.431136553940082,-0.25945738805477314,-0.2971366409149664,-0.0488183991645188,0
1986-08-01,1986,8,1986-08-01,-1.324319418296934,-0.03337199002289633,-1.5593408281969479,-0.9238044541633285,8.842745234257578,-0.18655106002835664,-0.2103937877107479,0.0037254891536737736,0
1986-09-01,1986,9,1986-09-01,1.0134772035353237,-0.030894003756526303,-2.0966701924965028,-1.3023141100818343,8.253866002156782,-0.08448184377124184,-0.11448801218405724,0.06126695646047583,0
1986-10-01,1986,10,1986-10-01,-0.14175785526272555,-0.038959060667426534,-1.3910907343912242,-0.7306060323576337,8.226590833601424,0.023430830599586415,-0.004394702374764747,0.1129981966561068,0
1986-11-01,1986,11,1986-11-01,-0.10436006212129101,-0.04365860484572716,-1.7362111147745256,-1.1069880396836818,8.240494524600214,0.13799206874468975,0.11817002400858376,0.17303448567959637,0
1986-12-01,1986,12,1986-12-01,-0.38629358411246595,-0.05260666906689983,-2.9002159891832733,-1.8338271399346995,7.77745517552917,0.2650633320669985,0.2549223104308213,0.21892710931933823,0
1987-01-01,1987,1,1987-01-01,0.8652062389571984,-0.01759372510540863,-3.74485643939186,-2.8220990454248374,6.939744691438566,0.41461584827735587,0.4058121948761123,0.2639576536156331,0
1987-02-01,1987,2,1987-02-01,-0.22629254552346156,-0.003782829864045059,-4.19425728776503,-2.842616502603392,6.171239569495235,0.5674969740240448,0.5441977524011941,0.3239850569469223,0
1987-03-01,1987,3,1987-03-01,0.024613192285428298,0.015161053224451687,-4.982226000096344,-3.902016475051932,5.024189696803463,0.6837509703058051,0.6576550887207336,0.37575429538792476,0
1987-04-01,1987,4,1987-04-01,-0.023182208791955816,0.018315522921116142,-5.633642648080007,-5.031832386595122,3.722363346672307,0.7591225590063546,0.7526987717391076,0.4099419722691137,0
1987-05-01,1987,5,1987-05-01,0.16349206291780916,0.038982408340653064,-6.057405752477521,-5.801996239481276,2.541336089562094,0.854504001499918,0.8760968444956394,0.45248578325707794,0
1987-06-01,1987,6,1987-06-01,0.09440124824547103,0.05894394968008901,-7.008685596500321,-6.945800980576869,1.1144792604226539,0.9565316495826219,0.9844646403166619,0.5008329506172937,0
1987-07-01,1987,7,1987-07-01,0.8561805258231515,0.1283136775339553,-8.042398384184382,-7.982056610169749,-0.888477611291191,1.0727358003440421,1.0878536166087347,0.5475362115664871,0
1987-08-01,1987,8,1987-08-01,1.000095491052624,0.1514009426897604,-7.324006791889115,-7.348940133482126,-2.5058845782930885,1.1764187726723851,1.193711849620235,0.5908756483428234,0
1987-09-01,1987,9,1987-09-01,-0.8155861233241162,0.19715450078537766,-7.633000599928931,-8.182869642812145,-4.130670563916459,1.2692623798027696,1.3062317811249644,0.6367109565126107,0
1987-10-01,1987,10,1987-10-01,0.7130029854745682,0.23118933352700577,-9.10715048991994,-9.576537233449184,-5.999222290652135,1.3046158817107474,1.3579398329084031,0.685069034040396,0
1987-11-01,1987,11,1987-11-01,0.6226290903951279,0.2767505843984441,-9.232604289528519,-9.60518489395474,-7.926552584763373,1.309113801528324,1.3746164977844597,0.7208958628131338,0
1987-12-01,1987,12,1987-12-01,0.4898263124145931,0.3300512650071897,-8.297866589595966,-8.422160814884151,-9.363449128623081,1.2936217283416105,1.380481532121693,0.7567455293874434,0
1988-01-01,1988,1,1988-01-01,0.44206146960868803,0.34215468561565426,-8.100813867517955,-8.315929000835416,-10.610755163840325,1.2731067289746876,1.3513148126686498,0.7850634797364533,0
1988-02-01,1988,2,1988-02-01,2.56690173773587,0.3382534843910868,-7.168081858713023,-7.523596239686945,-11.663985747278597,1.2017516522805305,1.2546429809513362,0.7800434678599556,0
1988-03-01,1988,3,1988-03-01,2.3703798173420756,0.3573014803825743,-6.485218841842986,-6.522199352313766,-12.372735687363887,1.1279240469227856,1.1580206374424342,0.7517409383330137,0
1988-04-01,1988,4,1988-04-01,1.4706309267745608,0.36326755580004455,-5.815330543321992,-5.720809977201961,-12.461157592607162,1.042389002239587,1.0388389944584473,0.7142118332286512,0
1988-05-01,1988,5,1988-05-01,1.316553905737066,0.362451829752356,-5.5730345204829295,-4.757969322922655,-12.281083225458143,0.8860312633363724,0.8330133049514217,0.6458727197829742,0
1988-06-01,1988,6,1988-06-01,1.5244273389019338,0.34573883206328726,-4.139139841952836,-3.1943250836138457,-11.769186204695846,0.6639552411328162,0.5789310288647807,0.5384257015795423,0
1988-07-01,1988,7,1988-07-01,2.137452983868072,0.27702700758412885,-2.0390726319453054,-0.9664778280248693,-10.46932325328697,0.41107655924545583,0.3140532100122287,0.4185153209859794,0
1988-08-01,1988,8,1988-08-01,1.4936442013423223,0.24320650075724848,-0.15652444237022992,0.8615524804072869,-8.933718232622116,0.1806691851717918,0.06913912662793673,0.30440292249250667,0
1988-09-01,1988,9,1988-09-01,1.5314265385948302,0.21410472901244917,1.2532576232616417,2.5771404457478737,-7.173365233328667,-0.04056819518975992,-0.16077233369092203,0.16195930210665543,0
1988-10-01,1988,10,1988-10-01,2.2509653071533693,0.19240058739876909,2.3158827269860174,4.4738354184254945,-5.667848702108741,-0.30262242760881675,-0.3873237177456649,-0.04379043970308924,0
1988-11-01,1988,11,1988-11-01,1.5858497533126672,0.12925424801931285,2.896307026695962,5.384155100938186,-4.235437222608224,-0.5630444314244605,-0.6097489044554183,-0.25707942261265726,0
1988-12-01,1988,12,1988-12-01,1.5811813024857373,0.07071466301767639,3.501516907682326,6.116018819268056,-2.6127595984730445,-0.8051017999800784,-0.8279691713769072,-0.46866489760778623,0
1989-01-01,1989,1,1989-01-01,2.0449772058765605,-0.007325072417237066,3.8940029511314234,6.733964853539652,-0.843898647307421,-1.044684075737785,-1.0053890908259269,-0.6669501278563279,0
1989-02-01,1989,2,1989-02-01,0.272265042805374,-0.08781753579030449,3.7753566764205977,6.3588134119159925,0.8123962386181338,-1.1909298378867998,-1.0853063553700113,-0.8327335767976575,0
1989-03-01,1989,3,1989-03-01,-0.05158914899384301,-0.16601267164272143,4.679940494630548,7.340249004426242,2.7246808621361573,-1.3004655403976233,-1.1576481188276053,-0.9417725786470313,0
1989-04-01,1989,4,1989-04-01,0.9446927092665477,-0.20968892535605038,4.783855880347094,7.9375848433309635,4.732904308662375,-1.3542097754448754,-1.175897066509077,-0.9967224322548176,0
1989-05-01,1989,5,1989-05-01,-0.01845150590981684,-0.25669204928180245,5.457746868184081,8.21361898380589,6.602093734080118,-1.3237860699543815,-1.1149639764705035,-1.0116552424216831,0
1989-06-01,1989,6,1989-06-01,-0.1084579144454016,-0.2688857986765231,5.084712633498359,7.841542748709256,8.161760700313536,-1.2283727360167085,-0.9607191277961042,-1.0157786313728303,0
1989-07-01,1989,7,1989-07-01,-0.7734076133295126,-0.26848723623089665,4.254519710665005,6.989227742277873,9.392264160050118,-1.1312759578311853,-0.8272804100724556,-1.0090416700479918,0
1989-08-01,1989,8,1989-08-01,-0.5652104437232792,-0.27277336416147435,3.0193618592857803,6.143546798480405,10.161142438644463,-1.0767000935490192,-0.7380377961730766,-1.0098356073335324,0
1989-09-01,1989,9,1989-09-01,-1.059911258376267,-0.28539569230398115,2.1835830025462153,5.242961534279217,10.381398275135913,-1.0187930861900474,-0.6729629660112398,-0.9756316639508789,0
1989-10-01,1989,10,1989-10-01,-1.4053551925501655,-0.29414301997046016,2.4011818495579798,4.6582623109771735,10.800323191385239,-0.8942077897549878,-0.5778647155694285,-0.8772374837348106,0
1989-11-01,1989,11,1989-11-01,-1.0480517629316304,-0.272096747974769,1.8366903848811558,3.5494168333367218,11.051708716179496,-0.7613159741119474,-0.48863339035464415,-0.7788781967328785,0
1989-12-01,1989,12,1989-12-01,-0.7118989566130236,-0.25918281913246993,2.0063303404918456,2.7651463170942194,11.069526546404209,-0.6092297405214396,-0.38686653666764825,-0.6421517657689494,0
1990-01-01,1990,1,1990-01-01,-1.7816835878738364,-0.1968538039448179,1.6307437246259178,2.478003664633291,11.205415552819375,-0.444670650075706,-0.29180003401212823,-0.48629394904329276,0
1990-02-01,1990,2,1990-02-01,0.08792658431048157,-0.157890176044566,0.9447772889777597,1.6260113360089041,10.853532948865967,-0.3051085987959137,-0.2117305682132816,-0.32793531500422735,0
1990-03-01,1990,3,1990-03-01,0.08360227157208455,-0.12686221398573136,-1.0850733749387844,-0.3405547282939661,9.958780658854842,-0.20133965663044512,-0.15158810047152016,-0.20616750863312183,0
1990-04-01,1990,4,1990-04-01,-2.07249007474761,-0.08178675345006996,-1.3757392378506974,-1.286738787408253,8.64276306956568,-0.10511022338430634,-0.0890165753445848,-0.11281069817245994,0
1990-05-01,1990,5,1990-05-01,-0.4370120114885689,-0.05243124541279551,-1.21808669597829,-0.857036999730269,7.472771241151342,-0.02554680689958172,-0.0072629314683424345,-0.05277082352342577,0
1990-06-01,1990,6,1990-06-01,-1.464192888576014,-0.031818003328861665,-1.565704380307324,-0.9464537042759651,6.378111953887098,0.01650512003203639,0.015302318372925894,0.01890984777455753,0
1990-07-01,1990,7,1990-07-01,-1.7031173594231208,-0.02658493383597431,-1.6598268577741282,-1.1421269488987686,5.281243224046244,0.07108015690079822,0.05289959184413019,0.09062096635643523,0
1990-08-01,1990,8,1990-08-01,-0.89849374917806,-0.013294771269552495,-2.613879606738962,-2.3650353660722563,4.246528542208136,0.1331265623776099,0.09462930055064425,0.16479520609711362,0
1990-09-01,1990,9,1990-09-01,-0.7541678965312344,-0.01764953008147751,-3.2002803592961357,-2.6345785952335525,3.3475004789333473,0.1760033339378493,0.12885783503571205,0.22396597259185907,0
1990-10-01,1990,10,1990-10-01,-0.6096859166699983,0.0128126535714727,-3.84944662224428,-2.915796555654639,2.3585260128399375,0.22639192755824356,0.14977678262303482,0.2931600576200757,0
1990-11-01,1990,11,1990-11-01,-0.12455568032860073,0.06127022475304637,-3.9131427889118817,-3.0009407711231644,1.2756102988628975,0.27175681874868024,0.18149871417769595,0.37898669558545695,0
1990-12-01,1990,12,1990-12-01,-0.3208751164982093,0.11904987462174323,-5.156001123431609,-3.769540059381354,0.0765972469278764,0.31131181598392405,0.20575287769630252,0.44234378724407536,0
1991-01-01,1991,1,1991-01-01,-1.2415348106773418,0.11275567119796484,-3.905075337036144,-2.734774536493161,-1.0143237536417664,0.3508368908418012,0.23997231803478472,0.47649601010037584,0
1991-02-01,1991,2,1991-02-01,-1.991797910829789,0.15409399347911001,-3.0686559365397197,-1.6034011459106121,-1.4334759322901793,0.3595310629984397,0.2383613845802752,0.4889810204948055,0
1991-03-01,1991,3,1991-03-01,-0.1642929881332328,0.1811754599995025,-1.8980303229878028,-0.7342795947589134,-1.8089944923556494,0.35826206956984613,0.2476536445796107,0.490707532480879,0
1991-04-01,1991,4,1991-04-01,1.5562430435734482,0.16169832635092396,-1.959664331370384,-0.48231170571725585,-1.8241818936238312,0.36695547332124306,0.2510445193851512,0.5081879221634917,0
1991-05-01,1991,5,1991-05-01,0.40129613742747217,0.14963367633902536,-2.7868610945223877,-1.3116417528088218,-1.9936866502681352,0.38131955246788474,0.25683355604898456,0.550585233466039,0
1991-06-01,1991,6,1991-06-01,0.3751040195624336,0.15849760237186328,-3.0258255840935093,-1.861411388330654,-2.2476918194768114,0.4306401369564173,0.3159132268096541,0.585434537091207,0
1991-07-01,1991,7,1991-07-01,-0.5455172697775189,0.16168694918441942,-3.3242147819434176,-1.7326447366877142,-2.41775629808454,0.4858061093329533,0.38335156923481084,0.620306186657199,0
1991-08-01,1991,8,1991-08-01,-1.6153820762738789,0.13760487517644326,-2.807352331585935,-1.156021874098061,-2.4555290167738533,0.5234395288697774,0.41575570519006244,0.6476357301373041,0
1991-09-01,1991,9,1991-09-01,-1.5137324260917,0.1517991398854379,-3.673095295177723,-2.647746384833392,-2.669513169460786,0.5393957172660273,0.4348222154400414,0.6557880517959247,0
1991-10-01,1991,10,1991-10-01,-1.987012247916501,0.12144890944593839,-4.418181289668327,-3.858156390182936,-2.955366763808181,0.5928647143043959,0.4964149269326993,0.6806293935821752,0
1991-11-01,1991,11,1991-11-01,-1.9705332854839521,0.05632055337438386,-4.732620909315768,-4.307690208126402,-2.924039169334835,0.6837999937851191,0.5913069022998898,0.6954266374070038,0
1991-12-01,1991,12,1991-12-01,-1.868684345103969,-0.0006847499317569564,-5.380335245216536,-5.047431470818754,-3.1567745621340295,0.7947487679187955,0.7012257813285008,0.7077463340060351,0
1992-01-01,1992,1,1992-01-01,1.2170569152113093,0.21380175507132543,-6.107574167437887,-6.415336723305703,-2.998140841905683,0.704339828407473,0.60778748987901,0.6613478217618133,1
1992-02-01,1992,2,1992-02-01,1.174456915211348,0.15795908840465878,-6.926490834104555,-7.16183288997237,-3.9447250632102717,0.8260064950741396,0.7136208232123432,0.6905144884284798,1
1992-03-01,1992,3,1992-03-01,-0.4230430847885305,0.15043192173799202,-8.603506167437887,-8.768040473305703,-4.787816257518402,0.9385064950741395,0.8144541565456767,0.7155144884284798,1
1992-04-01,1992,4,1992-04-01,-0.8277430847885261,0.15553300507132556,-9.11172200077122,-9.545166306639036,-5.8025545174904085,1.0226731617408062,0.9161208232123434,0.7255144884284799,1
1992-05-01,1992,5,1992-05-01,-0.7638430847887052,0.16968458840465894,-9.414227000771222,-10.387148806639036,-7.136087079351206,1.0876731617408062,0.9952874898790101,0.7130144884284798,1
1992-06-01,1992,6,1992-06-01,0.7910569152113329,0.17295367173799214,-9.999143667437888,-10.967389639972371,-8.617686975138124,1.0926731617408063,0.9844541565456766,0.7038478217618133,1
1992-07-01,1992,7,1992-07-01,0.024256915211303687,0.15887842173799216,-9.83196150077122,-11.281069973305703,-10.106626138365865,1.0476731617408064,0.9102874898790101,0.6921811550951465,1
1992-08-01,1992,8,1992-08-01,0.3863569152113373,0.15600942173799198,-10.047277334104553,-11.529210389972372,-11.22609974091412,0.9951731617408062,0.8611208232123434,0.6646811550951465,1
1992-09-01,1992,9,1992-09-01,-0.35914308478859014,0.1392025050713251,-8.822812250771221,-10.12653588997237,-11.619170222269686,0.9551731617408064,0.82528748987901,0.6455144884284798,1
1992-10-01,1992,10,1992-10-01,0.27985691521131373,0.13723192173799204,-8.495459750771222,-9.47617088997237,-11.72234084609455,0.8585064950741395,0.7461208232123433,0.5871811550951466,1
1992-11-01,1992,11,1992-11-01,-0.6573430847885608,0.11916242173799182,-8.102028584104554,-9.036450473305703,-11.801289714748554,0.7351731617408063,0.6286208232123432,0.5288478217618132,1
1992-12-01,1992,12,1992-12-01,-0.785143084788565,0.11951425507132535,-7.5129244174378895,-8.217021306639037,-11.244717211692613,0.581839828407473,0.4944541565456767,0.46718115509514657,1
1993-01-01,1993,1,1993-01-01,-0.16744308478852177,0.11707808840465847,-6.538664417437889,-6.989717473305705,-10.381210357593627,0.44017316174080634,0.3711208232123434,0.4338478217618132,1
1993-02-01,1993,2,1993-02-01,-1.3389430847885462,0.11970450507132521,-5.4503119174378885,-6.2369708066390395,-9.443452433078406,0.3260064950741397,0.29778748987901005,0.3680144884284799,1
1993-03-01,1993,3,1993-03-01,-0.46564308478873495,0.10469000507132514,-4.78395491743789,-5.2392819733057046,-8.436885020628065,0.24350649507413966,0.24362082321234338,0.3188478217618132,1
1993-04-01,1993,4,1993-04-01,-1.4241430847887109,0.09517758840465837,-4.235754084104557,-4.6727469733057045,-7.697021370205767,0.19267316174080626,0.21612082321234335,0.2838478217618132,1
1993-05-01,1993,5,1993-05-01,-0.5295430847885558,0.09053317173799172,-4.216420750771224,-3.9491019733057047,-6.692001262629808,0.17100649507413965,0.2061208232123434,0.2638478217618132,1
1993-06-01,1993,6,1993-06-01,-1.3602430847886475,0.07992650507132512,-3.5510694174378905,-3.1989603066390377,-5.574124618568657,0.15183982840747298,0.1969541565456767,0.2446811550951465,1
1993-07-01,1993,7,1993-07-01,-1.1472430847885986,0.10855517173799192,-4.171180750771223,-3.4830319733057045,-4.646353597948979,0.15267316174080633,0.2219541565456767,0.22468115509514655,1
1993-08-01,1993,8,1993-08-01,-0.14614308478866156,0.12651225507132532,-4.421122417437889,-3.926466556639039,-4.308460316905642,0.159339828407473,0.24862082321234333,0.2238478217618132,1
1993-09-01,1993,9,1993-09-01,0.6206569152113677,0.1310698384046588,-4.762529584104556,-3.9336582233057062,-4.023268517842307,0.19350649507413967,0.28112082321234344,0.24051448842847986,1
1993-10-01,1993,10,1993-10-01,-0.018343084788535746,0.15278208840465873,-5.038617500771221,-4.165004889972373,-3.998857166479978,0.2235064950741397,0.32028748987901,0.2421811550951465,1
1993-11-01,1993,11,1993-11-01,0.5780569152112849,0.20785467173799207,-4.640138667437888,-4.013340306639041,-3.9370354071382634,0.24683982840747296,0.3577874898790101,0.2505144884284799,1
1993-12-01,1993,12,1993-12-01,1.089256915211304,0.21547333840465874,-4.1864728341045545,-3.4479936399723736,-4.178469065381899,0.27267316174080625,0.39528748987900997,0.25968115509514655,1
1994-01-01,1994,1,1994-01-01,-1.0034890526584794,-0.02894860792172865,-5.318545450365996,-4.551828792922283,-4.851068852965817,0.45763341627303994,0.5978553977219683,0.2757879840362882,0
1994-02-01,1994,2,1994-02-01,-0.24132552445237615,-0.008299089250399287,-5.82003541197688,-4.963591172595175,-5.123975582279454,0.4278811019130961,0.5579106663005546,0.26141727954219574,0
1994-03-01,1994,3,1994-03-01,-0.4585126445427112,-0.01293579863362064,-4.691522828919411,-3.911195503073239,-5.185609834665013,0.40401792796492664,0.4947098021161932,0.2604763815552206,0
1994-04-01,1994,4,1994-04-01,0.4953544024960514,-0.00816611636444491,-4.990813763228951,-3.9605730599435183,-5.066829507540885,0.3759386885075987,0.3922740958172805,0.2652700393953676,0
1994-05-01,1994,5,1994-05-01,-0.5528318731337014,-0.005301753726713616,-4.678979276257372,-3.5927585470230192,-4.889548219307667,0.3361950499219958,0.2940233031087669,0.27758116725572435,0
1994-06-01,1994,6,1994-06-01,-0.9408645009298707,-0.027282347547482835,-4.200409852525957,-3.134291534923754,-4.491649463465522,0.33310696144992535,0.25158837673775986,0.2948607707582296,0
1994-07-01,1994,7,1994-07-01,0.6734536174664105,-0.05812080073322742,-3.9275367185895935,-2.6168203209194436,-3.8160064065814634,0.3333872263553767,0.20752343606709375,0.32968330227986936,0
1994-08-01,1994,8,1994-08-01,0.17892382024845133,-0.07765714822244774,-2.6159661010988406,-1.3458339639299284,-2.8687599602485587,0.3661326801175859,0.16509461490431304,0.3769560060933618,0
1994-09-01,1994,9,1994-09-01,-0.0600043488894966,-0.07858001634561299,-2.2351645100305495,-1.0905256934964183,-2.1872930313603134,0.37637864820940703,0.1335025625942276,0.39589224259833733,0
1994-10-01,1994,10,1994-10-01,0.4893184264872502,-0.09146544101785367,-1.4091675270585313,-1.1341692223338287,-1.5094689333491542,0.43331095875774917,0.16527176292365267,0.45069339372190215,0
1994-11-01,1994,11,1994-11-01,0.7828937504403445,-0.11080943528881632,-1.788830607261226,-1.5638545519653693,-1.1139676309241966,0.5252094928265512,0.23951167265506595,0.5046117427876954,0
1994-12-01,1994,12,1994-12-01,0.6719235053122732,-0.11362931512087115,-2.484171621213252,-2.327955540505039,-0.7444871407741844,0.6154852362371475,0.29962593848785896,0.5652477610720253,0
1995-01-01,1995,1,1995-01-01,-0.16340076348990765,-0.12973196291242445,-3.5043242918329125,-3.012327961580057,-0.8619254373832352,0.6915611147578881,0.34637819709755574,0.6150013206870278,0
1995-02-01,1995,2,1995-02-01,0.4283804873624223,-0.1400122014716506,-3.4640752446228027,-2.743388882889094,-1.0934090077331993,0.7468132702647589,0.3898056546831616,0.6780926845464985,0
1995-03-01,1995,3,1995-03-01,0.23251057504862838,-0.12063048847785482,-3.7878994178604493,-3.0446225235431505,-1.2788805815983606,0.7754566544227229,0.41580839814048837,0.7321201335153725,0
1995-04-01,1995,4,1995-04-01,0.6752001220039229,-0.1291884195962816,-3.3566525636817905,-2.951300107339913,-1.4628229089139797,0.7765538278381042,0.41341512698598953,0.7652151735750975,0
1995-05-01,1995,5,1995-05-01,0.6068324534644269,-0.1382942915840334,-3.2343243443361933,-2.848138342438932,-1.545683612696866,0.7409895161154307,0.36104140807840895,0.7774980724703296,0
1995-06-01,1995,6,1995-06-01,1.326422355804971,-0.10848142078704556,-3.5705173798482557,-3.282221080758213,-1.6874908241534445,0.7020836328403598,0.31948639081000657,0.7722517840589678,0
1995-07-01,1995,7,1995-07-01,1.0663631450283437,-0.06950422555112921,-2.513450924222996,-2.9967352129646123,-2.001585657442266,0.6640477198698085,0.3054674894321368,0.7320526391440455,0
1995-08-01,1995,8,1995-08-01,-0.06714245003202854,-0.027530653405877275,-2.5978863745508463,-2.7295781595619006,-2.2250571501738285,0.566813992790114,0.2514219097949916,0.6601391046095498,0
1995-09-01,1995,9,1995-09-01,1.4618542530386511,0.005241619014044699,-2.7025376554037353,-2.327403702713541,-2.713854802666807,0.4562499909590442,0.16821458112792398,0.5848923157754259,0
1995-10-01,1995,10,1995-10-01,0.3285016351405775,0.029413612334847815,-2.3681728724612796,-1.4007518628538975,-3.244952999650129,0.31987391319452657,0.04086814098944422,0.4888473517711022,0
1995-11-01,1995,11,1995-11-01,0.38780285743042053,0.02496431435951768,-1.8110744633959228,-0.35679554489604476,-3.467698237929069,0.13514195681712582,-0.12316679815572457,0.3760950042252246,0
1995-12-01,1995,12,1995-12-01,-0.12784001572853976,0.029852985771746006,-0.7818415063542712,0.4060370951731668,-3.594805523032246,-0.04871980750852011,-0.2738328392554699,0.25672447456713277,0
1996-01-01,1996,1,1996-01-01,0.8047603886277583,0.052761478990936694,0.5864920626003604,1.2129620364801146,-3.2421673820090042,-0.20594471892861915,-0.4061910918145668,0.15647390201584,0
1996-02-01,1996,2,1996-02-01,1.2261684801902408,0.08152710423815873,0.9482849278975264,1.6648025467628678,-2.881004160999563,-0.33899143819963123,-0.5002067627967957,0.05289771770386496,0
1996-03-01,1996,3,1996-03-01,1.0940749255525923,0.07488749642810927,1.6102226211091903,2.12625896155577,-2.645535167729197,-0.4286660398643846,-0.5425070773950866,-0.040607714655161685,0
1996-04-01,1996,4,1996-04-01,-1.1470065144891861,0.05602615341134805,1.869117810573917,2.5144004903256083,-2.320113810532664,-0.49169742485633183,-0.5790086588115294,-0.12334102234687767,0
1996-05-01,1996,5,1996-05-01,-0.7893497552165865,0.050120896833550005,2.11556497886713,2.3554133245095006,-1.9866574848677199,-0.5147229709598782,-0.5813251389616607,-0.19438434085096895,0
1996-06-01,1996,6,1996-06-01,-0.13363267696823744,0.019149791842094227,2.659258109727034,2.8852899449327296,-1.4329749562594414,-0.5402539408072313,-0.5994872776130066,-0.252953690559817,0
1996-07-01,1996,7,1996-07-01,0.24533439000136245,-0.002158158142469682,1.9137935007831148,2.5150462101249818,-1.073747423817935,-0.5599227172200295,-0.6167857147111978,-0.29397989936548985,0
1996-08-01,1996,8,1996-08-01,0.9010558924139175,-0.02084202677528392,1.515035958669277,1.837200473421615,-0.8586356877242796,-0.5262785534878428,-0.5774376527307001,-0.3100447290867191,0
1996-09-01,1996,9,1996-09-01,-0.9140203935459789,-0.044603460319533134,1.7261462292070628,1.8848865705896993,-0.25633070256077845,-0.49429661358606347,-0.5330843991465369,-0.3127736755632363,0
1996-10-01,1996,10,1996-10-01,-0.471146973638262,-0.06874728167456293,1.96352400157845,2.1844593138612156,0.5670060511837941,-0.4581269820834918,-0.49953866670762637,-0.30213243669005885,0
1996-11-01,1996,11,1996-11-01,-0.7952189929206381,-0.08504825314365383,1.9382365153453516,2.175668558263676,1.1042877373594906,-0.4011510853522389,-0.46601648685681807,-0.2732022009001681,0
1996-12-01,1996,12,1996-12-01,-0.5014341206603403,-0.07588950712114029,0.9174155779683943,1.6860801715055134,1.483043609445929,-0.3757983269234618,-0.4691234593307478,-0.24838214090990524,0
1997-01-01,1997,1,1997-01-01,-1.6349095183060276,-0.09256730376891197,1.555957294826284,2.133412343808142,1.8546241943740902,-0.3488053707703719,-0.4764202019411589,-0.2094391792351531,0
1997-02-01,1997,2,1997-02-01,-2.044175543312072,-0.14796083943513022,1.8326841529530644,2.215799905944523,2.8550843946016022,-0.308466666823774,-0.47787433697849,-0.15131969298108866,0
1997-03-01,1997,3,1997-03-01,-3.070698076379144,-0.16790965692655596,1.6473003932698822,1.392651079686079,3.5830885258532406,-0.2789090883197042,-0.46343045678391814,-0.09892914352531862,0
1997-04-01,1997,4,1997-04-01,-0.029352297655910853,-0.17653321975719427,1.5798967379393096,1.0481419170317317,4.559935454929924,-0.22688676414472236,-0.40487053707674553,-0.012463073314858832,0
1997-05-01,1997,5,1997-05-01,-0.6301742458514217,-0.18640894735091632,0.8354269766163873,0.053779242020928875,5.2610696536507975,-0.14235822895393402,-0.28962667535844555,0.06819429345896312,0
1997-06-01,1997,6,1997-06-01,-2.4452333692964068,-0.15971775187160542,-0.20386185172297566,-1.5392410753105807,5.071969877527314,-0.015332614070221334,-0.10105975877978648,0.12882856062486225,0
1997-07-01,1997,7,1997-07-01,-2.236643875904443,-0.13598513563533188,-0.5754684425568117,-1.6709250860417777,4.842669374652548,0.15089421744268516,0.12587244789537289,0.20451248332256644,0
