ACCESS-ESM1-5,CanESM5,CESM2,MPI-ESM1-2-LR
25.015865044931715,26.179299157760493,26.551129630455463,24.84326552797479
25.660718199244734,25.801899362039652,27.015359873920854,25.321845885143908
25.636805421197614,26.02830211168282,27.729731418047052,25.961688082301205
25.482672177329093,26.58286656152457,28.658569130409948,26.36610785127552
26.325794553501417,26.477354263355128,28.699801609785187,26.449496931252984
26.859119877736628,26.40550903362279,28.530459444330628,26.545536853990296
27.024637238537515,26.118051069069764,27.864797767919686,26.079665233446143
26.700494115287228,25.815037070496615,27.21893287074521,25.002963969588343
26.443571534316376,25.610477305181128,26.575790185251247,24.837051734132046
26.306920132849207,25.69195893369974,26.54703827424117,25.04784791063339
25.997269201460586,26.02954684076275,26.752005561257825,25.076898263075933
25.57093487159606,26.23373933505473,26.98344628715144,24.801369746129662
25.402582686080475,26.18769694224563,27.201850664055232,24.826060786649066
25.649336355060328,26.160416692841753,27.49614660570001,24.880062959631427
25.326648662074536,26.214734376029433,28.093138284762365,25.391817753870274
25.221940775547278,26.469203151577133,28.683341785143703,25.815791454285424
25.615440712366244,26.655183658293147,28.924768771923993,25.820932395558543
25.844827560387184,26.4874793162764,28.39634905601415,25.78771479369439
25.584424131396055,26.269349364316973,27.01646528991086,25.371648450591614
25.046605135181014,25.92232532963164,26.054777962279736,24.84312799064485
24.944900252753072,25.964817403573832,25.801544041426897,24.731262440554357
25.1051830189388,26.202220504799865,25.657308873510086,24.41968709083227
24.882006895607155,26.092574796766463,25.875805756748132,24.428292436898307
24.672853973820242,25.861328694466025,26.26676892172217,24.373496650328832
24.714269205981804,25.871610741872814,26.579602250913034,24.25728259345536
25.379845472691574,25.745577004749524,27.10356847361707,24.54239459371191
25.67105135323762,25.86484939049029,27.39571599742793,24.962660228062518
25.90582464185046,26.23392068609532,27.92381727831594,25.36306500090419
26.403185273955096,26.78684304558461,28.70671325027704,26.02261090916008
26.73497428294289,26.32785913217825,28.991024834221257,25.28857649025911
26.842779216552312,26.013886257035125,28.900608523773432,25.140541474206238
26.856011572602675,25.794411023566948,28.157461263957,24.24410043534433
26.727356909065506,25.650511515675834,27.515689359049286,23.956165199603614
26.456132889014665,25.77480114675277,27.81449981948456,24.123204249551605
26.444424578150006,25.89816088420829,28.14039624789481,24.22813085967607
26.370557506705556,25.912060036207876,28.701267348257637,24.286847268834418
26.21768548843566,26.02284692397814,28.90598168816813,24.421191601167983
26.204494537313487,26.171135943806018,28.870732061996332,24.915990978736367
26.62133409749558,26.124441013126408,28.676962661794747,25.58405324828656
26.819945763573664,26.69625327034616,28.512298099854128,26.534692582252042
27.13751851335282,27.01609189708925,28.21941917525527,26.687486888524624
27.504629111811617,26.819458584936903,27.67054373438823,26.266166916129514
27.67158264838573,26.391442769096155,26.67678541322839,25.858775953109767
27.54459754349779,26.019882099964533,25.54354959736916,25.107684407671183
27.022893698042843,25.706359789507566,24.738721871871082,25.172343205176535
26.757723135915697,25.784383154777796,24.44384342347816,25.470140337321055
26.48741260911197,25.88081777507633,24.60715594070775,25.67785675680468
26.204317474028894,25.822470564390358,24.65232891033392,26.184372854317417
25.978318007878894,25.782163304998917,24.66799874300882,26.229299149462282
26.12598375613045,25.376446341578568,25.30777269026199,26.307112383259767
26.189362428209854,25.102051018216034,25.994674115540732,26.964716235902973
26.438900273115873,25.991501832537566,26.902872235278856,27.469380528880418
27.052544038130357,25.77922279616166,27.193881154243186,27.731745960248016
27.38168960758319,25.425059923313334,27.32348993329552,27.4548378049132
27.437001681136504,24.914668235908533,27.125676272270407,26.775990516816663
27.32925472209644,24.45490292012987,26.58741965167562,26.117383788729256
26.92876221378218,24.02697819177479,26.271963855085396,26.040294428490252
26.485941084301587,23.989195359015724,26.535704448957798,26.164404898284147
26.215957050239425,24.121319239371648,26.9421846917266,26.322033701887307
26.182064651357354,24.266017024448242,27.184122976954452,26.16269026942914
26.0962847659274,24.315193685674664,27.420001791956544,26.092607237111554
25.890108263890664,24.616788491552256,27.552318968818415,26.03600704590937
25.84648396843084,24.93736229688189,28.008235135618733,26.127916829460492
25.95745416069368,25.660092913375422,28.59194597440701,26.247772833947632
26.728499405342628,25.80972813639257,28.775025931952367,25.88949077715428
27.473818745664403,25.80728880765891,28.830133221581193,25.712289914857138
27.45909491497165,25.542222694739774,28.675163115966612,24.898553348734684
27.236876792755005,25.398002458505516,28.31765293271399,24.038318597041197
26.99043220143457,25.36702645164102,27.925471398267835,23.811682709847005
26.52552173029952,25.56857332524221,28.218362153136948,24.1736867424911
26.171762592349104,25.77884136888689,28.729455828638194,24.090813704577833
26.20677856922617,25.932745168005223,29.220894373347143,23.916228454976068
26.137287521480648,26.195537385614788,29.459133085683384,24.049738385907908
26.600852835037347,26.25546461414794,29.280241176383505,24.843450643574158
27.10890169400018,26.767850013508927,29.21872781312376,25.48282352827452
27.86695824839075,27.236310308389204,29.600271921719813,25.94796105949041
28.586922083746202,27.461294881438572,29.969671010776686,25.972298933712143
28.700805652042106,27.23251388467883,29.66842957095383,26.127036366080713
28.72635782269506,26.766801491336164,28.926291881151155,25.913042067962735
28.581472496846263,26.140521871503864,28.231094398230518,25.17036168774998
28.29034664426926,25.838239290170794,27.594736783573147,25.217584589490166
27.913807354324476,25.79600342036224,27.567462120153635,25.445323822727392
27.874125403856166,25.51015549440516,27.973243098645664,25.8047573274949
27.846198838881627,25.308046612552324,28.19528472144843,25.842790860973423
27.84775569526808,25.516172944642573,28.051116207910475,25.999431910455243
28.046468496827753,25.79596948165587,27.47041675006037,26.3569054379636
27.22236171179026,26.0800669246567,27.09083512018618,27.08270655088401
26.76760365923421,26.61365796348482,27.223958840881593,28.05241756720438
26.522072021958333,26.23845101447885,27.43554250244496,28.184238764540403
